tt1078940,38.7690159912 
tt0899106,38.6711522288 
tt1201167,38.5672016048 
tt0889583,38.5425930552 
tt1152836,38.4068076669 
tt0457400,38.2946150057 
tt0361748,38.0701212072 
tt0821642,38.1481361163 
tt0473705,38.177747186 
tt1218336,38.2530569277 
tt1131729,38.1020654183 
tt1308172,38.1781724664 
tt1127180,38.0238551141 
tt1013752,38.0108030821 
tt1135487,38.0102872517 
tt0420238,37.887606032 
tt1308163,37.9606503299 
tt1648157,38.0336946277 
tt0430922,37.9917891774 
tt0870111,38.0389235569 
tt1054588,38.1100810221 
tt0452608,38.1501709136 
tt1483825,38.2226538222 
tt1483838,38.2949813549 
tt1104123,37.9907073189 
tt1024255,38.0084985836 
tt0859163,37.6432616082 
tt0795421,37.5788604459 
tt0411477,37.4491544364 
tt0493464,37.1438351123 
tt0800080,37.2491179065 
tt1677520,37.3174801529 
tt0379865,37.3945997505 
tt0800039,37.3241605839 
tt0494652,37.3431586608 
tt0832266,37.364790367 
tt1262132,37.4332656318 
tt0972785,37.3370137836 
tt0974959,37.340407165 
tt0472062,37.2338721213 
tt1164544,37.3003862108 
tt0765429,37.2281587934 
tt0414055,37.0705508475 
tt0783233,36.8880717238 
tt0431197,36.8080836237 
tt0440963,36.6287313433 
tt0762107,36.5975492221 
tt0413099,36.552029065 
tt0435528,36.4873106836 
tt0453451,36.5359379254 
tt0455760,36.5047799851 
tt0478311,36.4141720604 
tt0401997,36.3268289412 
tt0425112,36.1842630808 
tt0490084,35.8391190007 
tt0343737,35.8074505696 
tt0475394,35.5283226516 
tt0457939,35.4125932596 
tt0482374,35.4425102775 
tt0483726,35.3598722045 
tt0206634,35.3611111111 
tt0384793,35.3094286982 
tt0387877,35.1499937083 
tt0430357,35.1197668589 
tt0463034,35.0484655689 
tt0463985,34.9686782857 
tt0452594,34.8680234351 
tt0405336,34.8062120189 
tt0475276,34.6545144181 
tt0454848,34.4406329267 
tt0465142,34.464356734 
tt0381971,34.5593250979 
tt0408306,34.5248695026 
tt0395251,34.4424018145 
tt0360717,34.3215365463 
tt0489105,34.3881676448 
tt0418763,34.4178839671 
tt0436058,34.3907714067 
tt0396752,34.3898813022 
tt0417217,34.397573413 
tt0379786,34.4234840068 
tt0405422,34.4067490383 
tt0397101,34.3851873366 
tt0414387,34.2783261183 
tt0418819,34.2666244823 
tt0380623,34.2556205552 
tt0435687,34.2863196473 
tt0352248,34.3517194026 
tt0384642,34.3721381673 
tt0373926,34.2188473962 
tt0375210,34.205289032 
tt0290002,34.0324697174 
tt0385267,34.1044550294 
tt0317198,33.9186680009 
tt0390022,33.9264599856 
tt0360201,33.9401936376 
tt0350258,34.0108305244 
tt0372183,34.0007161351 
tt0420066,34.0532143447 
tt0407658,34.1069206629 
tt0296572,34.1083187006 
tt0405833,34.1598551758 
tt0338526,34.084146807 
tt0330111,34.1223178303 
tt0406310,34.1808730677 
tt0345074,34.2728706625 
tt0365748,34.3428695511 
tt0334965,34.3120164475 
tt0343135,34.3455409712 
tt0461818,34.3957759412 
tt0316396,34.4693734498 
tt0322589,34.5504335182 
tt0311113,34.5893010753 
tt0312528,34.6172382332 
tt0327850,34.6709511568 
tt0314331,34.6612748238 
tt0138524,34.7131894484 
tt0328828,34.7336274718 
tt0329575,34.7858242633 
tt0286716,34.83133104 
tt0322259,34.747355124 
tt0315327,34.8261189712 
tt0360985,34.8704200179 
tt0409995,34.9193082059 
tt0427266,34.9681963938 
tt0277370,35.0143480317 
tt0274166,35.0564089122 
tt0355315,35.0959593313 
tt0251736,34.9973956977 
tt0289992,35.0387713736 
tt0460515,35.0872096045 
tt0351265,35.1355438907 
tt0270707,35.0033558779 
tt0289765,35.0237359695 
tt0343644,35.0723921326 
tt0280969,35.0537391572 
tt0280720,35.1477908349 
tt0300532,35.2259255461 
tt0309986,35.2739719003 
tt0258463,35.3412710606 
tt0279493,35.3609095554 
tt0328007,35.4005719538 
tt0276751,35.4983403973 
tt0277296,35.5187770701 
tt1500812,35.5661656051 
tt0243736,35.4568432783 
tt0259288,35.5262305863 
tt0265298,35.5933565903 
tt0160184,35.6638553608 
tt0262396,35.7797516907 
tt0368742,35.8266882003 
tt0361750,35.8736247098 
tt0268978,35.8594613607 
tt0294345,35.87040289 
tt0266987,35.902559992 
tt0252866,35.906337465 
tt0163025,35.7793716186 
tt0232500,35.7983060082 
tt0209163,35.7892166535 
tt0238112,35.8588322247 
tt0236348,35.8715149727 
tt0243155,35.9724842767 
tt0323834,36.0186713836 
tt0212985,36.0284188348 
tt0192111,36.0558162268 
tt0182000,36.1591164541 
tt0174148,36.2045643356 
tt0373336,36.2500122172 
tt0218967,36.2749475942 
tt0170016,36.3310458948 
tt0268343,36.3766973281 
tt0212338,36.3328000776 
tt0204626,36.3750907595 
tt0206917,36.3126023702 
tt0382314,36.3576934194 
tt0144528,36.2783104804 
tt0278109,36.3201342282 
tt0190590,36.4012073591 
tt0156323,36.3817209436 
tt0172495,36.4974214497 
tt0141926,36.4545021892 
tt0158622,36.3795717264 
tt0192614,36.3054965794 
tt0141399,36.3733327049 
tt0229694,36.42696894 
tt0144084,36.4151431123 
tt0125664,36.5211671287 
tt0174856,36.5525514268 
tt0126916,36.6117168125 
tt0120834,36.6506446188 
tt0134154,36.7554010545 
tt0145681,36.6902992009 
tt0160236,36.5987328894 
tt0131325,36.588332949 
tt0132347,36.6375977911 
tt0163651,36.6517447199 
tt0120616,36.6734142432 
tt0123964,36.7446915614 
tt0131369,36.807476123 
tt0132477,36.8761247887 
tt0120458,36.8642824601 
tt0171701,36.9066514806 
tt0303076,36.9473852041 
tt0131063,36.9897503644 
tt0155975,36.8703645008 
tt0138097,36.8770014884 
tt0119643,36.8939005177 
tt0144120,36.921874298 
tt0120776,36.995470852 
tt0122718,37.0544379228 
tt0120780,37.1511961294 
tt0120669,37.2398692518 
tt0120610,37.2890618013 
tt0120749,37.2792326567 
tt0119942,37.3698220894 
tt0118747,37.3329037992 
tt0120693,37.3932758927 
tt0118760,37.4461306354 
tt0119142,37.4718160064 
tt0119395,37.3886389697 
tt0119484,37.3818093813 
tt0119509,37.4453829572 
tt0120133,37.5063129647 
tt0119567,37.3871221731 
tt0115927,37.4354747015 
tt0120318,37.4980985269 
tt0119528,37.5231588597 
tt0118928,37.5626144589 
tt0119115,37.6224004883 
tt0120004,37.658586474 
tt0116040,37.6334447 
tt0115862,37.6743954234 
tt0117561,37.7541466372 
tt0116442,37.8110716759 
tt0115783,37.808277173 
tt0117965,37.6590928614 
tt0116365,37.6837456588 
tt0116136,37.7577237863 
tt0116322,37.752512939 
tt0117998,37.7647786931 
tt0117128,37.7323745905 
tt0116287,37.7131888177 
tt0117608,37.7619713535 
tt0116165,37.7415469146 
tt0116483,37.7401096584 
tt0115474,37.7793336145 
tt0319037,37.818894981 
tt0114746,37.8894463887 
tt0112453,37.9475058982 
tt0112641,37.9870861902 
tt0112346,38.0406080712 
tt0113188,38.0927255174 
tt0114576,38.0372244761 
tt0113347,38.0853419107 
tt0112688,38.0888796335 
tt0114682,38.1433626108 
tt0112431,38.1957652149 
tt0114898,38.1281202136 
tt0112384,38.0999834875 
tt0112642,38.1644660835 
tt0114852,38.1605944589 
tt0112757,38.2347808191 
tt0110443,38.3149078038 
tt0159144,38.355778729 
tt0113360,38.3955094991 
tt0112508,38.3050118745 
tt0114608,38.3390724685 
tt0112293,38.3771061672 
tt0112294,38.4151398659 
tt0112295,38.453214461 
tt0112296,38.4912481597 
tt0112297,38.5292818583 
tt0112298,38.567315557 
tt0112299,38.6053492557 
tt0112301,38.6434647473 
tt0110216,38.6358664599 
tt0110939,38.6828691433 
tt0110997,38.6934538349 
tt0110366,38.8424092074 
tt0111143,38.8911780243 
tt0109493,38.927524463 
tt0109813,38.9383031335 
tt0109504,38.9659500385 
tt0110771,38.9746139542 
tt0110950,39.0108980827 
tt0109890,38.9933980114 
tt0106375,39.0247980387 
tt0107207,39.0194961489 
tt0108052,39.0469131846 
tt0108526,39.0878667788 
tt0106519,39.1715703935 
tt0106941,39.2327237806 
tt0107076,39.1842252173 
tt0107091,39.2449467767 
tt0107290,39.2184977534 
tt0106770,39.2081431803 
tt0106613,39.1579967562 
tt0106500,39.2037249397 
tt0107473,39.1780179043 
tt0107529,39.2092803403 
tt0104756,39.2187278874 
tt0105636,39.2490773459 
tt0105323,39.3556340793 
tt0106308,39.3397453477 
tt0104926,39.3967272158 
tt0105187,39.4497143304 
tt0105435,39.5301643192 
tt0104070,39.5591902138 
tt0104452,39.5982735724 
tt0104231,39.6413997581 
tt0104697,39.6546602737 
tt0103747,39.6347978227 
tt0103786,39.688855211 
tt0103671,39.7251650485 
tt0105477,39.6798729716 
tt0206630,39.7158901669 
tt0101921,39.7611547541 
tt0101329,39.6988355953 
tt0105121,39.7620442457 
tt0102913,39.7661212705 
tt0103956,39.7271680295 
tt0102729,39.7005859599 
tt0102460,39.7143949824 
tt0102719,39.705453574 
tt0102175,39.7537728659 
tt0102220,39.7286762749 
tt0101545,39.7462125527 
tt0102004,39.752454604 
tt0102216,39.7792714329 
tt0102590,39.8259043439 
tt0099938,39.846598421 
tt0099747,39.8515822427 
tt0099253,39.8080378962 
tt0103251,39.8220587131 
tt0099365,39.8701605642 
tt0100168,39.9123214754 
tt0100419,39.9244062091 
tt0099654,39.9639130923 
tt0416309,39.9986911484 
tt0099088,40.0368281478 
tt0099141,40.0223646936 
tt0099710,40.0121311353 
tt0099329,39.9498980159 
tt0100814,40.0468952734 
tt0209004,40.0814457831 
tt1142977,40.0485523056 
tt2224075,40.0829419813 
tt1217213,40.1170338607 
tt1462769,40.0862653979 
tt1217209,40.0601589521 
tt2404027,40.1012104043 
tt0401729,40.0923043031 
tt2377036,40.1264502864 
tt2033372,40.1567972393 
tt1204342,40.0986972114 
tt2092452,40.1328405182 
tt1216475,40.0886163729 
tt1298650,40.0161806414 
tt1604171,40.0387647593 
tt1629440,40.0761489555 
tt1449283,40.0966290504 
tt1305591,40.1011740832 
tt2711622,40.1348746195 
tt1482393,40.1590711491 
tt1621994,40.1890100337 
tt1104001,40.1483528392 
tt0398286,40.1085179182 
tt1714832,40.1353559346 
tt1028576,40.1114262124 
tt0963966,40.1319516655 
tt0435761,40.1391593871 
tt0473075,40.0755370014 
tt1014759,40.0354042129 
tt1439229,40.0684955878 
tt1474311,40.0986586971 
tt0976238,40.0312123147 
tt0780521,40.0178343949 
tt1067106,40.0378292381 
tt1293793,40.0707088563 
tt0436339,40.0240143875 
tt1049413,40.0298239437 
tt1015971,40.0616814533 
tt1114677,40.0553544442 
tt1368151,40.0881102168 
tt1075417,40.1177606856 
tt1229827,39.986404781 
tt0960731,39.9963694757 
tt1334585,40.0296027369 
tt0397892,40.0813442211 
tt1198405,40.1098394976 
tt0962726,40.0136919655 
tt1014775,39.9580344457 
tt1283913,39.990262328 
tt0910970,40.0064022702 
tt0499448,39.9247853226 
tt0997047,39.9237285217 
tt1127884,39.8381596102 
tt0465234,39.6490282987 
tt1134859,39.682986703 
tt0461770,39.7211053564 
tt0492956,39.7612560452 
tt1114718,39.7945984606 
tt1223883,39.8262720523 
tt0810900,39.7929828137 
tt0467110,39.6965288585 
tt0382932,39.7140057442 
tt0449088,39.6768561895 
tt0396555,39.6805896806 
tt0959577,39.7118912187 
