,contributors,coordinates,created_at,entities,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,place,possibly_sensitive,retweet_count,retweeted,retweeted_status,source,text,truncated,user
0,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [{u'id': 239216678, u'indices': [0, 15], u'id_str': u'239216678', u'screen_name': u'RealMattyMcBoy', u'name': u'Matty Mcboy'}], u'hashtags': [], u'urls': []}",False,medium,,306650106063638528,306650106063638528,RealMattyMcBoy,3.06649977332e+17,306649977332039680,239216678.0,239216678,"{u'full_name': u'San Diego, CA', u'url': u'http://api.twitter.com/1/geo/id/a592bd6ceb1319f7.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-117.309797, 32.534856], [-117.309797, 33.114407], [-116.908157, 33.114407], [-116.908157, 32.534856]]]}, u'country_code': u'US', u'attributes': {}, u'id': u'a592bd6ceb1319f7', u'name': u'San Diego'}",,0,False,,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@RealMattyMcBoy and now we dance to I Know It. First Madonna song I ever knew, had it on reel tape!",False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 166295538, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3230550390/60aa593106a97af081cb549222cdfb19_normal.jpeg', u'profile_sidebar_fill_color': u'252429', u'profile_text_color': u'666666', u'followers_count': 1645, u'profile_sidebar_border_color': u'181A1E', u'id_str': u'166295538', u'profile_background_color': u'1A1B1F', u'listed_count': 76, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/137726937/Twitter_Background_Gradient.jpeg', u'utc_offset': -28800, u'statuses_count': 125790, u'description': u""Geek, Sport Bike Rider, Gearhead, Gadget Freak, Mexican, Fitness Enthusiast, Music Lover, Android Fan, Pug Parent, @brandiego's boyfriend "", u'friends_count': 788, u'location': u'San Diego, CA', u'profile_link_color': u'61A5BA', u'profile_image_url': u'http://a0.twimg.com/profile_images/3230550390/60aa593106a97af081cb549222cdfb19_normal.jpeg', u'following': None, u'geo_enabled': True, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/166295538/1351811327', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/137726937/Twitter_Background_Gradient.jpeg', u'name': u""Jorge d'Argence"", u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 208, u'screen_name': u'motoridersd', u'notifications': None, u'url': u'http://tofighthiv.org/goto/motoridersd', u'created_at': u'Tue Jul 13 20:21:22 +0000 2010', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}"
1,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [{u'id': 199890734, u'indices': [3, 16], u'id_str': u'199890734', u'screen_name': u'MamaLingLing', u'name': u'kathy'}], u'hashtags': [], u'urls': []}",False,medium,,306650106365632512,306650106365632512,,,,,,,,0,False,"{u'user': {u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 199890734, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3283900443/cd3d20a0ad5145033498c1ddefb0af49_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'profile_text_color': u'000000', u'followers_count': 510, u'profile_sidebar_border_color': u'000000', u'id_str': u'199890734', u'profile_background_color': u'000000', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/278700135/Stars_Forming.jpg', u'utc_offset': -28800, u'statuses_count': 19746, u'description': u'instagram: chillnita', u'friends_count': 510, u'location': u'909.', u'profile_link_color': u'1E9BC9', u'profile_image_url': u'http://a0.twimg.com/profile_images/3283900443/cd3d20a0ad5145033498c1ddefb0af49_normal.jpeg', u'following': None, u'geo_enabled': True, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/199890734/1356410243', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/278700135/Stars_Forming.jpg', u'name': u'kathy', u'lang': u'en', u'profile_background_tile': True, u'favourites_count': 4, u'screen_name': u'MamaLingLing', u'notifications': None, u'url': u'http://www.youtube.com/user/0hngo', u'created_at': u'Thu Oct 07 23:48:26 +0000 2010', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}, u'favorited': False, u'entities': {u'user_mentions': [], u'hashtags': [], u'urls': []}, u'contributors': None, u'truncated': False, u'text': u""WE LIE,WE CHEAT,WE STEAL - Eddie Guerrero's theme song lmao!"", u'created_at': u'Wed Feb 27 06:17:45 +0000 2013', u'retweeted': True, u'in_reply_to_status_id_str': None, u'coordinates': None, u'in_reply_to_user_id_str': None, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'in_reply_to_status_id': None, u'in_reply_to_screen_name': None, u'id_str': u'306649303563264001', u'place': None, u'retweet_count': 7, u'geo': None, u'id': 306649303563264001, u'in_reply_to_user_id': None}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @MamaLingLing: WE LIE,WE CHEAT,WE STEAL - Eddie Guerrero's theme song lmao!",False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 157570213, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3163358993/31d2c2fad3ee40fe48db10a9959be25f_normal.jpeg', u'profile_sidebar_fill_color': u'EFEFEF', u'profile_text_color': u'333333', u'followers_count': 470, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'157570213', u'profile_background_color': u'131516', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/681723351/b0dc4352c6f204c712ac438054002198.gif', u'utc_offset': -28800, u'statuses_count': 2797, u'description': u'Jan16.Taken\u26652/14/12.SHS.FOLLOW ME.[: ', u'friends_count': 335, u'location': u'', u'profile_link_color': u'009999', u'profile_image_url': u'http://a0.twimg.com/profile_images/3163358993/31d2c2fad3ee40fe48db10a9959be25f_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/681723351/b0dc4352c6f204c712ac438054002198.gif', u'name': u'Michelle', u'lang': u'en', u'profile_background_tile': True, u'favourites_count': 29, u'screen_name': u'MamaMichyy', u'notifications': None, u'url': u'http://mamamichyy.tumblr.com/', u'created_at': u'Sun Jun 20 06:00:43 +0000 2010', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}"
2,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [], u'media': [{u'expanded_url': u'http://twitter.com/ToTheStore/status/306650105530961920/photo/1', u'display_url': u'pic.twitter.com/teE9N6hi1Y', u'url': u'http://t.co/teE9N6hi1Y', u'media_url_https': u'https://pbs.twimg.com/media/BEFwpXLCUAABrgn.jpg', u'id_str': u'306650105535156224', u'sizes': {u'large': {u'h': 960, u'resize': u'fit', u'w': 640}, u'small': {u'h': 510, u'resize': u'fit', u'w': 340}, u'medium': {u'h': 900, u'resize': u'fit', u'w': 600}, u'thumb': {u'h': 150, u'resize': u'crop', u'w': 150}}, u'indices': [29, 51], u'type': u'photo', u'id': 306650105535156224, u'media_url': u'http://pbs.twimg.com/media/BEFwpXLCUAABrgn.jpg'}], u'hashtags': [], u'urls': []}",False,medium,,306650105530961920,306650105530961920,,,,,,,False,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Holy shit this song is good! http://t.co/teE9N6hi1Y,False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 248916319, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3304995513/ae41758f1e3e4e4516ba1d282cd88c8c_normal.jpeg', u'profile_sidebar_fill_color': u'252429', u'profile_text_color': u'666666', u'followers_count': 164, u'profile_sidebar_border_color': u'181A1E', u'id_str': u'248916319', u'profile_background_color': u'1A1B1F', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme9/bg.gif', u'utc_offset': -21600, u'statuses_count': 7477, u'description': u'Pain is only a pulse if you just stop feeling it.', u'friends_count': 169, u'location': u'', u'profile_link_color': u'2FC2EF', u'profile_image_url': u'http://a0.twimg.com/profile_images/3304995513/ae41758f1e3e4e4516ba1d282cd88c8c_normal.jpeg', u'following': None, u'geo_enabled': True, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/248916319/1348235022', u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme9/bg.gif', u'name': u'Cody Workman', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 619, u'screen_name': u'ToTheStore', u'notifications': None, u'url': None, u'created_at': u'Tue Feb 08 00:13:17 +0000 2011', u'contributors_enabled': False, u'time_zone': u'Central Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}"
3,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [{u'id': 126495138, u'indices': [0, 16], u'id_str': u'126495138', u'screen_name': u'JetSetterDylan_', u'name': u'Dylan Calimpong'}], u'hashtags': [], u'urls': []}",False,medium,,306650107309342720,306650107309342720,JetSetterDylan_,3.06649732448e+17,306649732447621122,126495138.0,126495138,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@JetSetterDylan_ love that song😍,False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 737686280, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3313193548/ceffc453b8a0ecfa4ff87555b0bae2ce_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'profile_text_color': u'333333', u'followers_count': 155, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'737686280', u'profile_background_color': u'C0DEED', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': None, u'statuses_count': 1850, u'description': u'| Sixteen | GHS | ', u'friends_count': 213, u'location': u'', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/3313193548/ceffc453b8a0ecfa4ff87555b0bae2ce_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/737686280/1361862632', u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'name': u'Jazee Carranza', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 666, u'screen_name': u'JazeeCarranza', u'notifications': None, u'url': None, u'created_at': u'Sun Aug 05 00:31:08 +0000 2012', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': True, u'is_translator': False}"
4,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'http://t.co/hUL2fnZ98Y', u'indices': [42, 64], u'expanded_url': u'http://bit.ly/13UbeFs', u'display_url': u'bit.ly/13UbeFs'}]}",False,medium,,306650107800076288,306650107800076288,,,,,,,False,0,False,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Psy receives the Best Cheering Song Award http://t.co/hUL2fnZ98Y,False,"{u'follow_request_sent': None, u'profile_use_background_image': False, u'default_profile_image': False, u'id': 419291553, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/2920566677/c61a8ea4584ecc1fe28f74197dbc6712_normal.jpeg', u'profile_sidebar_fill_color': u'F6FFD1', u'profile_text_color': u'333333', u'followers_count': 2049, u'profile_sidebar_border_color': u'000000', u'id_str': u'419291553', u'profile_background_color': u'666450', u'listed_count': 1, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/701741286/ae73b931c45233b29b3014311bf3661d.png', u'utc_offset': 25200, u'statuses_count': 39822, u'description': u'\u2022 LULUS UN TH 2013 \u0669(^\u203f^)\u06f6 \u2022 ELF \u2022 Directioner \u2022 YoonAddict \u2022 @FCBarcelona \u2022', u'friends_count': 986, u'location': u'The Rain City \u2661 ', u'profile_link_color': u'0099CC', u'profile_image_url': u'http://a0.twimg.com/profile_images/2920566677/c61a8ea4584ecc1fe28f74197dbc6712_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/701741286/ae73b931c45233b29b3014311bf3661d.png', u'name': u'NoName\u2661 ', u'lang': u'en', u'profile_background_tile': True, u'favourites_count': 44, u'screen_name': u'rian1110', u'notifications': None, u'url': None, u'created_at': u'Wed Nov 23 05:39:46 +0000 2011', u'contributors_enabled': False, u'time_zone': u'Jakarta', u'protected': False, u'default_profile': False, u'is_translator': False}"
5,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [{u'id': 239998589, u'indices': [3, 15], u'id_str': u'239998589', u'screen_name': u'_StepCoolAF', u'name': u'iG:StepYouCoolAF'}], u'hashtags': [], u'urls': []}",False,medium,,306650108504702976,306650108504702976,,,,,,,,0,False,"{u'user': {u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 239998589, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3309921325/f74bb3f402461d0080c7fc06f886d921_normal.jpeg', u'profile_sidebar_fill_color': u'E8DFE1', u'profile_text_color': u'FA0526', u'followers_count': 12749, u'profile_sidebar_border_color': u'000000', u'id_str': u'239998589', u'profile_background_color': u'030303', u'listed_count': 13, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/739199306/5984645111ec93fbc912ae3fc224e5e9.jpeg', u'utc_offset': -28800, u'statuses_count': 110743, u'description': u'The Day I Started Counting My Blessings My Whole Life Changed .. All I See is Success .. #JusticeForHoney RIP @NephewYungin @ItzCodyBaby IG:StepYouCoolAF !!', u'friends_count': 12679, u'location': u'', u'profile_link_color': u'050505', u'profile_image_url': u'http://a0.twimg.com/profile_images/3309921325/f74bb3f402461d0080c7fc06f886d921_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/239998589/1354007330', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/739199306/5984645111ec93fbc912ae3fc224e5e9.jpeg', u'name': u'iG:StepYouCoolAF', u'lang': u'en', u'profile_background_tile': True, u'favourites_count': 57, u'screen_name': u'_StepCoolAF', u'notifications': None, u'url': None, u'created_at': u'Tue Jan 18 22:56:57 +0000 2011', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}, u'favorited': False, u'entities': {u'user_mentions': [], u'hashtags': [], u'urls': []}, u'contributors': None, u'truncated': False, u'text': u'""My Family "" Is My Favorite Rocko Song Of All The Time .', u'created_at': u'Wed Feb 27 06:15:37 +0000 2013', u'retweeted': True, u'in_reply_to_status_id_str': None, u'coordinates': None, u'in_reply_to_user_id_str': None, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'in_reply_to_status_id': None, u'in_reply_to_screen_name': None, u'id_str': u'306648764486131712', u'place': None, u'retweet_count': 1, u'geo': None, u'id': 306648764486131712, u'in_reply_to_user_id': None}","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @_StepCoolAF: ""My Family "" Is My Favorite Rocko Song Of All The Time .",False,"{u'follow_request_sent': None, u'profile_use_background_image': False, u'default_profile_image': False, u'id': 352037451, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3202067102/420e84d00232b16029c0857de89e2330_normal.jpeg', u'profile_sidebar_fill_color': u'E6F6F9', u'profile_text_color': u'333333', u'followers_count': 917, u'profile_sidebar_border_color': u'DBE9ED', u'id_str': u'352037451', u'profile_background_color': u'DBE9ED', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/619588378/il1m68yhh6yo5um7xct8.jpeg', u'utc_offset': -21600, u'statuses_count': 42508, u'description': u'Go Follow My Beautiful Ruby ------ @_MarioHeadache #033112', u'friends_count': 557, u'location': u'Boolin W/ @_MarioHeadache', u'profile_link_color': u'CC3366', u'profile_image_url': u'http://a0.twimg.com/profile_images/3202067102/420e84d00232b16029c0857de89e2330_normal.jpeg', u'following': None, u'geo_enabled': True, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/352037451/1361404579', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/619588378/il1m68yhh6yo5um7xct8.jpeg', u'name': u'WELKOME 2 BILLYWORLD', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 294, u'screen_name': u'_DaJahHeartache', u'notifications': None, u'url': None, u'created_at': u'Wed Aug 10 02:05:36 +0000 2011', u'contributors_enabled': False, u'time_zone': u'Central Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}"
6,,,Wed Feb 27 06:20:57 +0000 2013,"{u'user_mentions': [{u'id': 433754105, u'indices': [1, 17], u'id_str': u'433754105', u'screen_name': u'ShantelWoodhous', u'name': u'_xCroissants'}], u'hashtags': [], u'urls': []}",False,medium,,306650108529893376,306650108529893376,ShantelWoodhous,3.06649438242e+17,306649438242361344,433754105.0,433754105,,,0,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“@ShantelWoodhous: Chronixxx X Behind Curtain &amp;gt;&amp;gt;&amp;gt;&amp;gt;&amp;gt;&amp;gt;&amp;gt;&amp;gt;&amp;gt; Best song EVER !!”Warrior a mine,False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 832623884, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3249682149/5d59082f08424aae6ec58ec4c53700f7_normal.jpeg', u'profile_sidebar_fill_color': u'EFEFEF', u'profile_text_color': u'333333', u'followers_count': 167, u'profile_sidebar_border_color': u'000000', u'id_str': u'832623884', u'profile_background_color': u'696967', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/722259484/2857a0ba84f1e660a586ed3141c23250.jpeg', u'utc_offset': None, u'statuses_count': 3804, u'description': u'18 and enjoying everday of it. ', u'friends_count': 155, u'location': u'', u'profile_link_color': u'098509', u'profile_image_url': u'http://a0.twimg.com/profile_images/3249682149/5d59082f08424aae6ec58ec4c53700f7_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/832623884/1361563581', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/722259484/2857a0ba84f1e660a586ed3141c23250.jpeg', u'name': u'Asht\xf5n-Ash\xe1ad', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 236, u'screen_name': u'ashaadj', u'notifications': None, u'url': None, u'created_at': u'Wed Sep 19 05:25:40 +0000 2012', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}"
7,,,Wed Feb 27 06:20:58 +0000 2013,"{u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'http://t.co/EoaE6myRGx', u'indices': [114, 136], u'expanded_url': u'http://bit.ly/13UbeFs', u'display_url': u'bit.ly/13UbeFs'}]}",False,medium,,306650109582651392,306650109582651392,,,,,,,False,0,False,,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Psy receives the Best Cheering Song Award: Psy recently received another meaningful award. Psy received the Am... http://t.co/EoaE6myRGx,False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 583594825, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3077197144/41a6712d49fbc37074587633906e7dbe_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'profile_text_color': u'333333', u'followers_count': 1250, u'profile_sidebar_border_color': u'C0DEED', u'id_str': u'583594825', u'profile_background_color': u'C0DEED', u'listed_count': 0, u'profile_background_image_url_https': u'https://si0.twimg.com/images/themes/theme1/bg.png', u'utc_offset': None, u'statuses_count': 1196, u'description': u'\u282d \ub2f9\uc2e0\uc774 \ucc98\uc74c \ub9cc\ub0ac\uc744 \ub54c, \ub2f9\uc2e0\uc740 \uc5b8\uc81c\ub098\r\n\ub0b4 \ub9c8\uc74c\uc5d0 \uc874\uc7ac\ud55c\ub2e4. \ub2f9\uc2e0\uc758 \uadf8\ub9bc\uc790\ub97c \uac77\r\n\uace0 \ub54c, \ud56d\uc0c1 \uac00\uae4c\uc774 \uc2f6\uc5c8\uc5b4\uc694.', u'friends_count': 2006, u'location': u'\uc778\ucc9c ', u'profile_link_color': u'0084B4', u'profile_image_url': u'http://a0.twimg.com/profile_images/3077197144/41a6712d49fbc37074587633906e7dbe_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_background_image_url': u'http://a0.twimg.com/images/themes/theme1/bg.png', u'name': u'\uc774\uc6a9\uc6b0 (Lee Yong Woo)', u'lang': u'id', u'profile_background_tile': False, u'favourites_count': 8, u'screen_name': u'LeeYW1064', u'notifications': None, u'url': None, u'created_at': u'Fri May 18 08:15:13 +0000 2012', u'contributors_enabled': False, u'time_zone': None, u'protected': False, u'default_profile': False, u'is_translator': False}"
8,,,Wed Feb 27 06:20:58 +0000 2013,"{u'user_mentions': [{u'id': 872374136, u'indices': [3, 16], u'id_str': u'872374136', u'screen_name': u'FifthHarmony', u'name': u'Fifth Harmony'}, {u'id': 20555438, u'indices': [44, 56], u'id_str': u'20555438', u'screen_name': u'frank_ocean', u'name': u'frank ocean'}], u'hashtags': [], u'urls': [{u'url': u'http://t.co/nxyBRQ24SN', u'indices': [93, 115], u'expanded_url': u'http://youtu.be/0q4jWZh9avQ', u'display_url': u'youtu.be/0q4jWZh9avQ'}]}",False,medium,,306650109851074560,306650109851074560,,,,,,,False,0,False,"{u'user': {u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 872374136, u'verified': True, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3062408943/9bad617e69d7295756095d1df258365e_normal.jpeg', u'profile_sidebar_fill_color': u'DDEEF6', u'profile_text_color': u'333333', u'followers_count': 464224, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'872374136', u'profile_background_color': u'FFFFFF', u'listed_count': 872, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/745252613/142b8ef6fe1d1abd3cfeae0aae633f6f.jpeg', u'utc_offset': -28800, u'statuses_count': 1356, u'description': u'Season 2 contestants on @TheXFactorUSA! Follow us on our individual accounts: @LaurenJauregui @AllyBrooke @DinahJane97 @CamilaCabello97 @NormaniKordei', u'friends_count': 2920, u'location': u'', u'profile_link_color': u'F80E93', u'profile_image_url': u'http://a0.twimg.com/profile_images/3062408943/9bad617e69d7295756095d1df258365e_normal.jpeg', u'following': None, u'geo_enabled': False, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/872374136/1356225057', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/745252613/142b8ef6fe1d1abd3cfeae0aae633f6f.jpeg', u'name': u'Fifth Harmony', u'lang': u'en', u'profile_background_tile': False, u'favourites_count': 160, u'screen_name': u'FifthHarmony', u'notifications': None, u'url': u'http://www.fifthharmonyofficial.com', u'created_at': u'Wed Oct 10 19:28:02 +0000 2012', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}, u'favorited': False, u'entities': {u'user_mentions': [{u'id': 20555438, u'indices': [26, 38], u'id_str': u'20555438', u'screen_name': u'frank_ocean', u'name': u'frank ocean'}], u'hashtags': [{u'indices': [128, 142], u'text': u'ThinkinBout5H'}], u'urls': [{u'url': u'http://t.co/nxyBRQ24SN', u'indices': [75, 97], u'expanded_url': u'http://youtu.be/0q4jWZh9avQ', u'display_url': u'youtu.be/0q4jWZh9avQ'}]}, u'contributors': None, u'truncated': False, u'text': u'Our cover is here! We did @frank_ocean\'s song ""Thinkin Bout You"". Watch at http://t.co/nxyBRQ24SN &amp; tell us what you think! #ThinkinBout5H', u'created_at': u'Wed Feb 27 01:13:15 +0000 2013', u'retweeted': True, u'in_reply_to_status_id_str': None, u'coordinates': None, u'in_reply_to_user_id_str': None, u'source': u'web', u'in_reply_to_status_id': None, u'in_reply_to_screen_name': None, u'id_str': u'306572670219214848', u'place': None, u'retweet_count': 3116, u'geo': None, u'id': 306572670219214848, u'possibly_sensitive': False, u'in_reply_to_user_id': None}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FifthHarmony: Our cover is here! We did @frank_ocean's song ""Thinkin Bout You"". Watch at http://t.co/nxyBRQ24SN &amp; tell us what y ...",False,"{u'follow_request_sent': None, u'profile_use_background_image': True, u'default_profile_image': False, u'id': 177120447, u'verified': False, u'profile_image_url_https': u'https://si0.twimg.com/profile_images/3313709039/ed4a48fb26bd2862bdceca53341232ae_normal.jpeg', u'profile_sidebar_fill_color': u'FFF1AE', u'profile_text_color': u'F13D24', u'followers_count': 1577, u'profile_sidebar_border_color': u'FFFFFF', u'id_str': u'177120447', u'profile_background_color': u'FF931E', u'listed_count': 19, u'profile_background_image_url_https': u'https://si0.twimg.com/profile_background_images/710608421/0bcec1aaa69a66cb1eed6854130aeb97.jpeg', u'utc_offset': -28800, u'statuses_count': 33144, u'description': u'22 years young. Rusher. Model/Actress. Signed to One Source Talent! I met BTR 10.14.10. #HENDERWHORE. I sing. I FOLLOW BACK.', u'friends_count': 1993, u'location': u""In Logan's pants ;)"", u'profile_link_color': u'FF931E', u'profile_image_url': u'http://a0.twimg.com/profile_images/3313709039/ed4a48fb26bd2862bdceca53341232ae_normal.jpeg', u'following': None, u'geo_enabled': True, u'profile_banner_url': u'https://si0.twimg.com/profile_banners/177120447/1361943916', u'profile_background_image_url': u'http://a0.twimg.com/profile_background_images/710608421/0bcec1aaa69a66cb1eed6854130aeb97.jpeg', u'name': u'Brooklynn Henderson', u'lang': u'en', u'profile_background_tile': True, u'favourites_count': 1061, u'screen_name': u'Hender_Wife', u'notifications': None, u'url': u'http://www.Facebook.com/tzwizzle', u'created_at': u'Wed Aug 11 08:45:10 +0000 2010', u'contributors_enabled': False, u'time_zone': u'Pacific Time (US & Canada)', u'protected': False, u'default_profile': False, u'is_translator': False}"
